,year,artist.inverted,track,time,genre,date.entered,date.peaked,Weeks on Billboard,Top Billboard Rank,Week,Ranking,Hello
3117,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,15,76.0,10,77.0,Rap
3118,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,12,76.0,10,92.0,Others
3122,2000,Ginuwine,The Best Man I Can Be,4:06,Rock,2000-01-08,2000-03-04,12,77.0,10,77.0,Rock
3125,2000,Stone Temple Pilots,Sour Girl,4:16,Rock,2000-07-08,2000-07-29,13,78.0,10,93.0,Rock
3127,2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,3:45,Country,2000-09-23,2000-11-11,13,80.0,10,80.0,Country
3128,2000,Clark Family Experience,Meanwhile Back At The Ranch,2:56,Country,2000-11-18,2000-12-16,12,80.0,10,81.0,Country
3129,2000,"Thomas, Carl",Summer Rain,4:57,Rock,2000-09-23,2000-10-14,11,80.0,10,94.0,Rock
3131,2000,Trick Daddy,Shut Up,4:17,Rap,2000-05-20,2000-06-17,11,83.0,10,92.0,Rap
3133,2000,Cam'ron,What Means The World To You,4:38,Rap,2000-10-14,2000-11-18,10,83.0,10,92.0,Rap
3141,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,20,88.0,10,92.0,Others
3143,2000,Limp Bizkit,Re-Arranged,4:08,Rock,1999-12-04,2000-02-05,18,88.0,10,88.0,Rock
3148,2000,"Hart, Beth",L.A. Song,3:47,Country,1999-11-27,2000-01-15,12,90.0,10,97.0,Country
3153,2000,"Herndon, Ty",No Mercy,4:43,Country,2000-03-18,2000-05-06,8,92.0,10,96.0,Country
3170,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,28,1.0,11,1.0,Rock
3171,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,26,1.0,11,1.0,Rock
3172,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,33,1.0,11,4.0,Rock
3173,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,24,1.0,11,2.0,Rock
3174,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),3:38,Rock,2000-08-05,2000-10-14,21,1.0,11,1.0,Rock
3175,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,24,1.0,11,1.0,Rock
3176,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,32,1.0,11,17.0,Rock
3177,2000,"Iglesias, Enrique",Be With You,3:36,Latin,2000-04-01,2000-06-24,20,1.0,11,5.0,Others
3178,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,26,1.0,11,2.0,Rock
3179,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,55,1.0,11,26.0,Country
3180,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,25,1.0,11,5.0,Rock
3181,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,24,1.0,11,2.0,Rock
3182,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,41,1.0,11,17.0,Rock
3183,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,47,1.0,11,70.0,Rock
3184,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,32,1.0,11,9.0,Rock
3185,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,39,1.0,11,8.0,Rock
3186,2000,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,20,1.0,11,1.0,Rock
3187,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,53,2.0,11,30.0,Rap
3188,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,30,2.0,11,17.0,Rock
3189,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,28,2.0,11,11.0,Rock
3190,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,37,2.0,11,4.0,Rock
3191,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,32,2.0,11,13.0,Others
3192,2000,98¡,Give Me Just One Night (Una Noche),3:24,Rock,2000-08-19,2000-09-30,20,2.0,11,7.0,Rock
3193,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,32,3.0,11,13.0,Rock
3194,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,53,3.0,11,51.0,Rock
3195,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,28,3.0,11,6.0,Rock
3196,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,22,3.0,11,17.0,Rock
3197,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,28,4.0,11,8.0,Rock
3198,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,44,4.0,11,27.0,Rock
3199,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,32,4.0,11,24.0,Rap
3200,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,23,4.0,11,5.0,Rock
3201,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,19,4.0,11,8.0,Rap
3202,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,27,4.0,11,5.0,Rock
3203,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,22,4.0,11,6.0,Rock
3204,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,29,5.0,11,9.0,Others
3205,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,21,5.0,11,8.0,Rap
3206,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,27,5.0,11,7.0,Rock
3207,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,26,5.0,11,6.0,Rock
3208,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,26,5.0,11,8.0,Rock
3209,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,24,6.0,11,7.0,Rock
3210,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,27,6.0,11,11.0,Rock
3211,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,28,6.0,11,11.0,Rock
3212,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,23,6.0,11,7.0,Rock
3213,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,20,6.0,11,13.0,Others
3214,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,20,6.0,11,8.0,Rock
3215,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,32,7.0,11,15.0,Rock
3216,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,57,7.0,11,57.0,Rock
3217,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,34,7.0,11,37.0,Rap
3218,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,21,7.0,11,21.0,Rock
3220,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,24,8.0,11,13.0,Rock
3221,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,20,9.0,11,14.0,Rock
3222,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,20,9.0,11,17.0,Rock
3223,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,21,11.0,11,28.0,Rock
3224,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,20,11.0,11,11.0,Rap
3225,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,25,11.0,11,13.0,Country
3226,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,26,11.0,11,16.0,Rock
3227,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,21,11.0,11,12.0,Rap
3228,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,24,11.0,11,23.0,Rock
3229,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,20,12.0,11,12.0,Rock
3230,2000,"Martin, Ricky",She Bangs,4:02,Latin,2000-10-07,2000-12-02,18,12.0,11,22.0,Others
3231,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,20,13.0,11,14.0,Rap
3232,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,31,13.0,11,19.0,Rock
3233,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,20,14.0,11,41.0,Rock
3234,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,22,14.0,11,14.0,Rock
3235,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,22,14.0,11,29.0,Rock
3236,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,20,14.0,11,35.0,R&B
3237,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,21,15.0,11,16.0,Rock
3238,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,20,15.0,11,24.0,Rock
3239,2000,504 Boyz,Wobble Wobble,3:35,Rap,2000-04-15,2000-05-06,18,17.0,11,64.0,Rap
3240,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,26,17.0,11,19.0,Rock
3241,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,20,18.0,11,21.0,Rap
3242,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,20,19.0,11,21.0,Rock
3243,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,21,19.0,11,22.0,Rock
3244,2000,"Dixie Chicks, The",Goodbye Earl,4:19,Country,2000-03-18,2000-05-06,15,19.0,11,86.0,Country
3245,2000,Guy,Dancin',4:08,R&B,1999-12-18,2000-01-01,11,19.0,11,94.0,R&B
3246,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,20,20.0,11,27.0,Rap
3247,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,20,20.0,11,32.0,Rock
3248,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,27,20.0,11,22.0,Rock
3249,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,20,20.0,11,22.0,Rock
3251,2000,"Simpson, Jessica",I Think I'm In Love With You,3:32,Pop,2000-07-01,2000-08-12,16,21.0,11,38.0,Others
3252,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,22,21.0,11,22.0,Rap
3253,2000,Lil' Zane,Callin' Me,3:43,Rap,2000-07-29,2000-09-02,13,21.0,11,67.0,Rap
3254,2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,2000-01-08,12,21.0,11,98.0,Others
3255,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,24,22.0,11,22.0,Rock
3256,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,20,22.0,11,28.0,Country
3257,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,Latin,1999-11-20,2000-02-12,18,22.0,11,91.0,Others
3258,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,21,23.0,11,23.0,Rock
3259,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,20,23.0,11,23.0,Rock
3260,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,20,23.0,11,26.0,Country
3261,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,20,23.0,11,40.0,Rap
3262,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,20,23.0,11,26.0,Rap
3263,2000,"Spears, Britney",Lucky,3:23,Rock,2000-08-12,2000-09-09,11,23.0,11,100.0,Rock
3264,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,20,24.0,11,34.0,Rock
3265,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,24,24.0,11,26.0,Rock
3266,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,20,24.0,11,29.0,Rock
3267,2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,20,24.0,11,24.0,Rock
3268,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,23,24.0,11,42.0,Others
3269,2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,20,25.0,11,25.0,Rap
3270,2000,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,17,25.0,11,39.0,R&B
3271,2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,20,25.0,11,31.0,Country
3272,2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,20,26.0,11,32.0,Rock
3273,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,26,26.0,11,48.0,Others
3274,2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,20,26.0,11,26.0,Rap
3275,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,21,27.0,11,27.0,Rap
3276,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,20,27.0,11,27.0,Country
3277,2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,20,27.0,11,28.0,Country
3278,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,22,27.0,11,33.0,Country
3279,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,20,27.0,11,36.0,Others
3280,2000,Hoku,Another Dumb Blonde,3:47,Pop,2000-02-19,2000-04-08,14,27.0,11,53.0,Others
3281,2000,"Houston, Whitney",I Learned From The Best,4:18,Rock,2000-02-19,2000-03-25,11,27.0,11,82.0,Rock
3282,2000,Counting Crows,Hanginaround,4:07,Rock,1999-11-06,2000-01-29,20,28.0,11,29.0,Rock
3283,2000,Mary Mary,Shackles (Praise You),3:12,Rock,2000-03-25,2000-05-13,20,28.0,11,31.0,Rock
3285,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,21,29.0,11,29.0,Country
3286,2000,Sugar Ray,Falls Apart,4:15,Rock,2000-01-15,2000-02-19,20,29.0,11,47.0,Rock
3288,2000,"Jones, Donell",Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,20,29.0,11,33.0,Rock
3289,2000,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,20,29.0,11,36.0,Country
3290,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,20,30.0,11,30.0,Country
3291,2000,"Backstreet Boys, The",The One,3:46,Rock,2000-05-27,2000-07-01,15,30.0,11,76.0,Rock
3292,2000,"Keith, Toby",How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,20,31.0,11,31.0,Country
3293,2000,"Strait, George",The Best Day,3:24,Country,2000-01-29,2000-04-22,20,31.0,11,33.0,Country
3294,2000,"Dixie Chicks, The",Without You,3:32,Country,2000-10-07,2000-12-23,20,31.0,11,35.0,Country
3295,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,20,31.0,11,32.0,Rap
3296,2000,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,20,31.0,11,53.0,Country
3297,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,20,32.0,11,50.0,Rock
3298,2000,"Iglesias, Enrique",Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,17,32.0,11,49.0,Others
3299,2000,"Fabian, Lara",I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,17,32.0,11,37.0,Others
3300,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,20,33.0,11,35.0,Rock
3301,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,20,34.0,11,34.0,Country
3302,2000,"Chesney, Kenny",I Lost It,3:54,Country,2000-10-21,2000-12-23,20,34.0,11,36.0,Country
3303,2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,17,34.0,11,38.0,R&B
3304,2000,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,16,34.0,11,50.0,Rap
3305,2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,20,35.0,11,37.0,Rock
3306,2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,20,35.0,11,37.0,Country
3307,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,15,35.0,11,67.0,R&B
3308,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,20,35.0,11,43.0,Country
3309,2000,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,12,35.0,11,73.0,Rap
3310,2000,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,18,36.0,11,45.0,Country
3311,2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,19,36.0,11,36.0,R&B
3312,2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,20,37.0,11,37.0,Country
3313,2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,20,37.0,11,47.0,Country
3314,2000,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,13,38.0,11,88.0,Rock
3315,2000,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,19,38.0,11,44.0,Rap
3316,2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,20,38.0,11,49.0,Country
3317,2000,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,12,38.0,11,57.0,Rock
3318,2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,19,38.0,11,43.0,Country
3319,2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,20,39.0,11,43.0,Country
3320,2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,20,40.0,11,46.0,Country
3321,2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,20,40.0,11,40.0,Country
3322,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,20,40.0,11,44.0,Country
3323,2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,20,40.0,11,43.0,Rock
3324,2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,20,40.0,11,53.0,R&B
3325,2000,"Walker, Clay",The Chain Of Love,5:03,Country,2000-04-15,2000-06-10,20,40.0,11,44.0,Country
3326,2000,"McBride, Martina",Love's The Only House,5:13,Country,2000-02-05,2000-04-15,20,42.0,11,42.0,Country
3327,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,29,42.0,11,99.0,Rock
3328,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,20,42.0,11,51.0,Country
3329,2000,SheDaisy,I Will.. But,3:40,Country,2000-07-15,2000-09-16,20,43.0,11,44.0,Country
3330,2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,2000-06-24,20,43.0,11,48.0,Country
3331,2000,Black Rob,Whoa!,4:04,Rap,2000-03-04,2000-04-15,17,43.0,11,54.0,Rap
3332,2000,"Jackson, Alan",Pop A Top,3:04,Country,1999-11-13,2000-01-22,17,43.0,11,43.0,Country
3333,2000,"Black, Clint",Been There,5:28,Country,2000-02-19,2000-04-15,20,44.0,11,44.0,Country
3334,2000,Common,The Light,3:55,Rap,2000-08-05,2000-09-09,19,44.0,11,52.0,Rap
3335,2000,"Vassar, Phil",Carlene,4:07,Country,2000-03-04,2000-04-22,19,45.0,11,52.0,Country
3336,2000,"Jackson, Alan",www.memory,2:36,Country,2000-11-04,2000-12-23,15,45.0,11,63.0,Country
3338,2000,"Eastsidaz, The",G'D Up,4:27,Rap,2000-01-08,2000-02-12,14,47.0,11,83.0,Rap
3339,2000,Ideal,Whatever,3:48,R&B,2000-06-10,2000-08-19,18,47.0,11,47.0,R&B
3340,2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2000-12-30,20,47.0,11,60.0,Rock
3341,2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,2000-01-22,15,48.0,11,64.0,Rock
3342,2000,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,20,49.0,11,54.0,Country
3343,2000,DMX,What You Want,4:05,Rap,2000-07-01,2000-09-23,20,49.0,11,52.0,Rap
3344,2000,"John, Elton",Someday Out Of The Blue,4:41,Rock,2000-04-22,2000-05-06,15,49.0,11,93.0,Rock
3346,2000,Mya,The Best Of Me,4:12,Rock,2000-04-15,2000-05-20,17,50.0,11,72.0,Rock
3347,2000,"Heatherly, Eric",Flowers On The Wall,3:16,Country,2000-04-29,2000-08-12,20,50.0,11,65.0,Country
3348,2000,Eminem,Stan,5:26,Rap,2000-11-04,2000-12-02,15,51.0,11,69.0,Rap
3349,2000,"McEntire, Reba",I'll Be,4:23,Country,2000-05-13,2000-07-29,20,51.0,11,52.0,Country
3350,2000,"Lopez, Jennifer",Feelin' Good,4:28,Latin,2000-02-19,2000-04-08,17,51.0,11,96.0,Others
3351,2000,"Urban, Keith",Your Everything,4:10,Country,2000-07-15,2000-09-16,16,51.0,11,55.0,Country
3353,2000,"Gill, Vince",Feels Like Love,4:13,Country,2000-09-02,2000-11-18,20,52.0,11,53.0,Country
3354,2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,2000-08-05,19,52.0,11,59.0,Rock
3355,2000,Bloodhound Gang,The Bad Touch,4:20,R&B,2000-03-18,2000-04-15,12,52.0,11,96.0,R&B
3356,2000,"Williams, Robbie",Angels,3:56,Rock,1999-11-20,2000-01-22,19,53.0,11,72.0,Rock
3357,2000,"Messina, Jo Dee",Because You Love Me,3:50,Country,2000-01-29,2000-03-11,13,53.0,11,61.0,Country
3358,2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,2000-10-14,15,54.0,11,54.0,Country
3359,2000,Beenie Man,Girls Dem Sugar,4:17,Reggae,2000-10-21,2000-12-02,15,54.0,11,84.0,Others
3360,2000,"Hill, Faith",Let's Make Love,4:11,Rap,2000-08-12,2000-10-21,14,54.0,11,54.0,Rap
3361,2000,Kelis,Caught Out There,4:09,R&B,1999-12-04,2000-01-08,12,54.0,11,75.0,R&B
3363,2000,3 Doors Down,Loser,4:24,Rock,2000-10-21,2000-12-02,20,55.0,11,61.0,Rock
3364,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,2000-06-10,2000-09-09,19,55.0,11,62.0,Country
3365,2000,"Chesney, Kenny",What I Need To Do,4:05,Country,2000-04-01,2000-06-10,17,56.0,11,56.0,Country
3366,2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,2000-01-22,17,56.0,11,63.0,R&B
3367,2000,Da Brat,That's What I'm Looking For,3:44,Rap,2000-02-26,2000-04-15,18,56.0,11,71.0,Rap
3369,2000,Papa Roach,Last Resort,3:19,Rock,2000-07-29,2000-12-02,20,57.0,11,63.0,Rock
3370,2000,"Adams, Yolanda",Open My Heart,5:30,Gospel,2000-08-26,2000-10-21,20,57.0,11,66.0,Others
3371,2000,Shyne,Bad Boyz,4:22,Rap,2000-09-09,2000-10-28,15,57.0,11,74.0,Rap
3372,2000,R.E.M.,The Great Beyond,4:10,Rock,1999-12-25,2000-01-29,14,57.0,11,60.0,Rock
3373,2000,"Diffie, Joe",It's Always Somethin',2:55,Country,2000-08-12,2000-09-16,14,57.0,11,92.0,Country
3374,2000,"McGraw, Tim",Some Things Never Change,3:56,Country,2000-05-13,2000-07-01,14,58.0,11,58.0,Country
3375,2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,20,58.0,11,71.0,Rock
3377,2000,Nas,You Owe Me,3:51,R&B,2000-03-25,2000-04-15,16,59.0,11,75.0,R&B
3378,2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,20,59.0,11,84.0,Rock
3380,2000,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,13,60.0,11,63.0,Country
3385,2000,Splender,I Think God Can Explain,3:55,R&B,2000-06-10,2000-06-24,12,62.0,11,95.0,R&B
3387,2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,18,62.0,11,74.0,Others
3389,2000,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,17,63.0,11,78.0,Rock
3390,2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,2000-01-22,15,63.0,11,63.0,Rock
3391,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,20,64.0,11,64.0,Rock
3392,2000,Changing Faces,That Other Woman,4:00,Rock,2000-09-30,2000-10-28,11,64.0,11,97.0,Rock
3394,2000,Limp Bizkit,Rollin',4:04,Rock,2000-11-11,2000-12-09,17,65.0,11,80.0,Rock
3395,2000,Hot Boys,I Need A Hot Girl,4:16,Rap,2000-02-19,2000-03-11,13,65.0,11,92.0,Rap
3397,2000,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,11,65.0,11,92.0,Country
3400,2000,DMX,What's My Name,3:50,Rap,2000-01-15,2000-02-12,11,67.0,11,100.0,Rap
3404,2000,Red Hot Chili Peppers,Californication,5:21,Rock,2000-07-29,2000-10-14,19,69.0,11,74.0,Rock
3405,2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,2000-10-07,12,69.0,11,95.0,Rock
3408,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,20,70.0,11,73.0,Others
3412,2000,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,14,71.0,11,71.0,Country
3414,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,20,71.0,11,77.0,Country
3415,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,11,72.0,11,95.0,Rap
3418,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,13,73.0,11,100.0,Rap
3419,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,11,73.0,11,96.0,Rock
3421,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,14,74.0,11,97.0,Rap
3422,2000,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,11,74.0,11,98.0,Country
